NC162	NC163	NC164	NC165	NC134	NC135	NC136	NC137	NC138	NC106	NC107	NC108	NC109	NC110	NC73	NC74	NC88	NC89	NC58	NC59	NC43	NC44	NC4	NC13	NC14	NC23	NC24	NC33	NC34	NC3	AppBBS155	AppBBS156	AppBBS183	AppBBS184	AppBBS100	AppBBS127	AppBBS128	AppBBS70	AppBBS85	AppBBS55	BBS170	BBS171	BBS142	BBS113	BBS114	BBS115	BBS7	BBS8	BBS169	BBS143	BBS144	BBS93	BBS77	BBS78	BBS92	BBS62	BBS63	BBS47	BBS48	BBS17	BBS18	BBS27	BBS28	BBS37	BBS38	AppNPH147	AppNPH148	AppNPH149	AppNPH150	AppNPH151	AppNPH152	AppNPH153	AppNPH174	AppNPH175	AppNPH176	AppNPH177	AppNPH178	AppNPH179	AppNPH180	AppNPH181	AppNPH182	AppNPH96	AppNPH97	AppNPH98	AppNPH99	AppNPH118	AppNPH119	AppNPH120	AppNPH121	AppNPH122	AppNPH123	AppNPH124	AppNPH125	AppNPH126	AppNPH69	AppNPH81	AppNPH82	AppNPH83	AppNPH84	AppNPH67	AppNPH68	AppNPH52	AppNPH53	AppNPH54	NPH158	NPH160	NPH133	NPH103	NPH104	NPH105	NPH129	NPH72	NPH86	NPH157	NPH159	NPH161	NPH131	NPH132	NPH101	NPH102	NPH130	NPH71	NPH87	NPH56	NPH57	NPH41	NPH42	NPH2	NPH1	NPH11	NPH12	NPH21	NPH22	NPH31	NPH32	CKD140	CKD166	CKD167	CKD168	CKD141	CKD112	CKD76	CKD91	CKD45	CKD46	CKD25	CKD139	CKD111	CKD75	CKD90	CKD60	CKD61	CKD5	CKD15	CKD16	CKD26	CKD36	T: Genes	T: Protein.Group	T: Protein.Ids	T: Protein.Names	T: First.Protein.Description
10,9947	10,3509	10,8866	9,76359	8,97886	9,81576	NaN	12,0539	10,1049	10,6801	10,6037	11,0011	11,4181	10,6113	NaN	11,4983	11,8952	11,5755	10,8038	12,1803	10,3122	NaN	NaN	11,4595	11,6946	11,975	NaN	10,8644	11,6	12,7387	11,1219	11,3828	10,8308	12,0684	12,2643	10,7296	11,068	11,6381	11,8985	11,1756	NaN	10,5164	11,0623	9,72686	10,6397	NaN	11,5206	11,9436	11,168	11,2433	11,5482	NaN	11,0743	12,5896	10,1487	11,256	10,9174	11,408	11,3241	11,9608	11,8352	10,9154	10,7097	10,5781	11,2977	11,8848	10,8427	10,9673	11,0751	12,1446	10,459	9,7271	10,3209	11,654	10,545	11,4489	9,63905	11,9867	11,6026	NaN	11,4737	11,7431	11,6172	11,4145	10,705	10,6604	10,101	9,82271	11,3517	10,7848	11,2604	10,0555	10,772	10,0874	12,6435	10,4486	11,2474	11,1212	11,8033	12,7778	11,9572	11,5775	11,0579	11,3971	11,5286	10,3801	10,3855	11,6287	11,4292	10,7531	11,8238	12,3663	11,6597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12,2731	NaN	NaN	11,8256	NaN	11,645	NaN	NaN	11,6009	9,89466	11,825	10,3723	9,92531	NaN	NaN	10,3361	11,1649	10,3696	11,2723	11,2812	11,3765	NaN	11,1069	NaN	NaN	NaN	NaN	12,2727	NaN	NaN	NaN	NaN	GNB1	P62873	P62873	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
15,9158	15,4382	15,5108	15,3845	14,5563	15,8011	15,4344	15,5025	15,4948	15,7456	14,9208	14,777	15,1112	15,3854	15,8297	15,3346	14,906	14,3422	15,8766	16,4955	15,3714	14,9765	NaN	15,4953	15,6383	15,5804	15,5354	15,7076	15,65	16,8091	15,215	15,5775	15,5925	15,5527	15,1573	15,884	15,6321	15,2012	15,2971	15,4483	NaN	14,6025	15,7577	14,2619	15,3618	NaN	15,2677	13,6498	15,6494	15,3902	15,2981	15,613	15,2127	15,2819	15,0328	15,1173	15,1881	15,2736	15,182	15,7826	15,8213	15,9082	15,2928	14,2542	15,2607	15,34	14,6617	15,3207	15,2132	16,4722	15,5273	15,4701	14,7401	15,57	15,2085	15,3309	15,1474	15,8522	15,8708	15,4807	15,6235	15,5195	15,7264	15,5603	15,4953	15,7179	15,0014	15,3181	15,0742	15,36	15,8187	13,1298	15,6547	15,6819	16,3502	12,9708	15,1384	14,4693	15,2268	15,8126	15,5107	15,6672	15,3566	15,7287	15,3261	15,6903	15,784	16,0365	15,7679	15,6803	15,3604	15,2444	14,5153	11,2878	12,1656	12,6862	12,3749	12,57	14,5102	13,2376	12,9766	12,9867	12,4245	10,67	12,3256	16,2691	14,1559	15,4576	15,4981	12,5625	15,5864	12,6289	13,2167	15,6373	13,5143	14,8515	15,3245	15,1295	15,4406	15,1054	15,0583	14,8851	12,7115	15,193	14,9465	15,3103	11,8403	15,0548	13,6545	NaN	14,2299	12,7948	16,1279	13,2869	NaN	NaN	NaN	GNB2	P62879	P16520;P62873;P62879	GBB2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2
11,8112	11,9514	10,4129	12,0397	12,916	11,5409	11,3117	11,3943	10,7173	10,9149	12,5068	11,0186	10,2184	11,2574	NaN	NaN	10,9004	NaN	11,1455	11,7232	12,5233	11,7066	NaN	NaN	13,0645	10,3018	NaN	10,679	11,1482	NaN	11,5174	11,0172	10,8219	11,5136	10,7801	12,1894	13,2167	12,5716	10,5065	10,9405	12,5713	NaN	11,5802	NaN	10,418	12,776	11,6086	10,8008	11,2103	12,0708	12,9559	12,4846	NaN	12,4669	NaN	NaN	11,2705	12,5256	10,8427	10,8401	12,513	NaN	10,6856	11,8523	13,1373	10,2946	12,0069	12,2108	11,4253	11,385	11,6811	11,374	9,95112	10,3098	10,8995	11,9907	11,0878	11,3846	11,4975	12,5862	NaN	NaN	10,4845	12,4063	10,368	10,1633	11,7443	10,7502	12,928	10,5517	11,8925	10,9911	12,2984	10,1126	11,7323	NaN	NaN	12,4984	10,8991	10,8705	10,1581	12,2274	10,4256	12,5206	12,4004	11,4953	12,3521	NaN	11,7007	12,1122	12,5164	11,6658	NaN	NaN	12,0326	11,2047	NaN	NaN	11,686	NaN	11,1237	NaN	NaN	NaN	NaN	11,691	11,4606	NaN	12,551	NaN	11,6812	NaN	NaN	11,737	11,13	12,2319	12,2085	11,1872	NaN	NaN	10,5573	12,6857	NaN	11,6036	12,4102	12,2003	NaN	10,7699	11,3619	NaN	NaN	11,2123	12,145	12,0007	NaN	NaN	NaN	RPL10A	P62906	P62906	RL10A_HUMAN	Large ribosomal subunit protein uL1
12,2133	12,956	11,2837	12,3008	13,1701	12,35	13,2229	12,0042	11,3854	11,4828	12,1571	11,2197	11,513	11,5428	11,5073	11,7557	11,3531	NaN	11,3672	12,5537	13,2155	12,6676	14,4034	11,1845	12,8045	11,2377	NaN	11,1481	11,8257	12,6255	11,1018	12,2478	11,6166	11,0034	11,534	12,1041	12,4029	13,0286	11,825	11,6579	NaN	NaN	12,0182	NaN	10,7521	NaN	11,4777	NaN	11,586	12,1082	13,4124	11,4361	11,0322	12,8885	NaN	NaN	11,7745	12,0038	11,9604	12,1328	14,0394	10,9829	10,6443	NaN	12,1329	11,1673	12,2931	12,331	11,3577	11,7232	12,3352	12,4331	10,4522	9,82259	12,0252	11,1709	11,4429	12,2524	12,2065	14,3143	11,3665	NaN	11,3238	12,2465	11,0648	11,9084	12,8277	11,4634	13,9297	10,6893	12,7182	NaN	12,6489	10,861	12,6731	NaN	NaN	12,4251	11,5353	NaN	11,407	13,5682	11,1736	13,7804	12,9094	12,3108	13,4571	NaN	12,7829	12,2677	12,5228	11,7346	12,716	NaN	10,2475	10,5453	NaN	NaN	12,9482	NaN	12,0916	11,6432	NaN	NaN	10,9747	12,5204	NaN	NaN	12,0792	NaN	11,8725	NaN	NaN	12,7585	NaN	12,1263	12,8142	12,0796	NaN	NaN	11,0012	11,9357	NaN	12,415	10,7623	12,9206	9,6982	11,5182	NaN	NaN	11,8168	NaN	NaN	NaN	NaN	NaN	NaN	RPL11	P62913	P62913	RL11_HUMAN	Large ribosomal subunit protein uL5
10,2699	10,8783	8,83786	10,6693	12,1526	10,1882	11,5734	NaN	9,9526	9,58924	11,2395	9,51049	9,48038	10,3038	NaN	9,74813	NaN	NaN	10,2141	10,6835	11,3776	11,5142	NaN	NaN	11,2238	NaN	12,5555	9,41979	10,1763	NaN	10,5253	10,1793	9,42556	10,2395	10,0321	10,8765	11,0402	11,1067	10,4884	NaN	NaN	NaN	11,3144	9,94381	9,56948	NaN	NaN	NaN	9,39137	10,4298	12,0892	10,279	10,1202	NaN	NaN	NaN	9,2936	11,54	NaN	10,0038	11,5533	NaN	NaN	NaN	10,5881	9,29211	10,2336	10,7829	NaN	9,70781	10,3654	10,9942	9,3851	NaN	10,0444	10,3934	9,47577	10,2932	10,1343	11,6787	9,45049	9,66617	9,33083	10,7318	9,53805	9,38687	11,2269	9,99319	11,2475	9,32905	11,2558	10,7077	10,827	NaN	10,5105	NaN	NaN	NaN	NaN	NaN	11,2369	11,8177	NaN	9,50592	11,4039	10,5326	11,9288	10,9289	11,1793	10,609	11,1123	NaN	NaN	NaN	10,0182	10,0834	NaN	NaN	NaN	NaN	9,61581	NaN	NaN	NaN	NaN	10,7023	NaN	NaN	NaN	NaN	10,0341	NaN	NaN	NaN	NaN	NaN	11,0297	11,0509	NaN	NaN	8,99339	NaN	NaN	10,2401	9,64761	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10,6948	NaN	NaN	NaN	RPL8	P62917	P62917	RL8_HUMAN	Large ribosomal subunit protein uL2
17,0634	17,0693	16,3555	16,3405	16,6984	16,7454	17,074	17,053	16,5744	16,5753	16,8459	17,0488	16,4486	16,6818	17,3324	16,4676	16,9159	15,9233	16,6351	16,9212	16,5546	16,892	14,3401	16,3091	17,1067	16,285	17,0441	16,3185	17,0784	16,9907	17,42	16,9922	16,504	17,2932	16,8093	17,0845	17,0325	16,8184	16,7025	16,348	15,8184	15,4602	16,7474	16,0422	16,1041	16,5233	16,7813	16,8798	16,6484	16,9411	17,0469	17,34	16,6512	17,0904	16,6138	16,9112	16,9321	16,4663	16,5763	17,2353	17,195	16,4513	16,4339	16,1116	16,7354	16,6309	17,2655	16,4268	16,5198	17,3114	16,7377	16,7915	16,4252	16,5171	16,5744	16,5515	16,4616	16,9698	16,9935	17,6155	16,8372	16,5092	16,6031	17,1165	16,4102	17,0581	16,4859	16,845	16,9032	16,8536	16,7879	16,6133	17,217	16,1729	17,8328	17,122	16,3724	16,8383	16,6679	16,3469	16,8658	17,3777	16,8073	17,2077	16,5347	16,9274	17,5583	17,3794	17,733	17,8395	17,4616	17,3802	17,0595	18,7428	18,3508	18,0907	16,8918	17,9418	17,7749	16,5817	17,4141	17,3562	18,7278	18,5963	17,8015	17,1022	17,1095	16,7693	16,5838	17,6142	17,6327	16,4025	18,2638	17,7104	16,0764	16,8734	16,5438	16,763	16,7002	15,7528	16,433	16,3066	15,8819	16,894	17,7254	17,1814	18,5381	16,4109	17,9172	16,4784	16,498	18,0952	17,9185	16,712	16,9925	15,2076	18,4468	PPIA	P62937	P62937	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A
13,9635	14,5184	14,3566	14,4167	14,0686	13,5372	14,4297	14,4247	14,194	13,7454	14,1267	14,5309	13,9858	13,9828	13,887	13,6425	14,2316	13,5937	13,7768	13,4629	14,1932	14,0186	NaN	13,3472	14,5851	13,5305	15,1078	14,3121	13,7777	NaN	14,9221	13,7305	14,3907	13,6895	13,8878	14,7718	14,8742	13,6334	13,8403	14,0258	NaN	13,0774	13,857	14,4129	13,2596	14,842	14,6973	14,2407	13,8561	14,6545	14,0057	14,8512	13,2228	14,5523	14,2289	14,1955	13,9383	14,516	13,7133	13,9558	14,3639	13,309	13,0742	13,1778	14,4696	13,765	14,259	13,8214	14,0255	14,0443	14,4423	14,2486	13,7561	13,3095	14,0388	13,7015	14,0747	14,0999	14,135	13,7471	13,7556	13,9423	13,4753	13,9345	13,6805	13,9069	13,4808	14,1621	13,8047	13,9566	14,0951	14,0736	14,7406	13,1627	14,5512	15,5294	13,2547	14,0716	14,1355	14,0014	13,6325	14,282	13,59	14,1595	14,4362	13,7967	14,3599	14,5419	13,7237	15,0371	15,3033	14,0081	14,2835	17,3648	16,1812	15,8788	15,0345	17,1043	15,4673	15,2541	16,3895	15,7024	17,2394	17,1406	16,4306	14,2263	15,2788	NaN	NaN	16,1629	14,8874	14,7966	16,6817	15,0916	15,258	14,096	14,3895	14,1547	13,8999	13,2562	14,0121	13,6607	13,3574	13,6083	15,9197	13,8283	15,6411	13,4245	16,046	15,5926	13,6369	16,8899	NaN	14,6397	14,8694	13,6637	16,5843	FKBP1A	P62942	P62942	FKB1A_HUMAN	Peptidyl-prolyl cis-trans isomerase FKBP1A
13,0636	13,1145	12,7308	12,9336	13,1088	13,0356	13,4458	13,0532	13,2338	13,0914	12,8996	12,9899	12,5828	12,9499	13,0946	13,0305	13,0976	12,8511	12,5639	12,9008	13,0216	13,2124	NaN	12,8884	13,5431	12,8018	13,9467	13,0758	13,0371	13,1293	13,1485	12,5462	12,9583	13,0124	12,9112	13,5627	14,0906	12,5798	13,0089	13,0031	NaN	12,5236	13,2622	13,0617	13,4958	NaN	13,1757	13,2577	12,9439	13,1588	13,0266	14,0619	13,1377	13,122	12,9778	12,8078	13,2838	13,0884	13,2891	12,8294	13,1445	13,0916	12,8965	12,7762	13,1994	12,7865	13,0117	12,7497	13,0036	12,9536	13,3342	12,8222	12,7093	12,9349	12,5714	12,8119	12,646	12,9593	12,8783	12,8224	12,9113	13,0567	12,8298	13,1963	12,9306	13,0016	12,6391	12,9151	12,8364	12,7684	12,8795	12,7297	13,3799	12,7318	13,2899	12,8712	12,9439	12,8526	13,207	12,8377	12,828	13,4642	13,0369	13,3714	13,1991	13,0988	13,0954	13,8597	13,1662	13,1036	13,6403	12,9496	13,3318	14,1669	14,2139	13,5039	12,6554	14,1273	13,1929	12,8732	13,4775	13,5271	13,766	13,5131	13,4146	13,1197	13,7734	NaN	13,4147	13,4695	13,0957	12,5057	13,8045	13,1677	12,2928	12,3824	12,8912	13,0181	13,1844	12,5645	13,3795	12,8184	NaN	12,7094	14,5004	12,669	13,9689	12,742	13,4319	12,5118	13,0309	13,7562	13,341	13,0008	NaN	NaN	12,8739	GRB2	P62993	P62993	GRB2_HUMAN	Growth factor receptor-bound protein 2
15,1934	15,0589	15,2783	14,2419	14,6514	15,108	14,8598	14,8253	14,8933	15,0834	15,0724	14,0933	14,5771	14,8747	15,4396	15,0084	15,0493	14,9565	14,9844	15,6483	15,1174	15,2749	15,8781	14,9822	15,6153	15,5117	15,8689	14,7779	15,3529	14,1967	15,1997	14,8288	14,9197	15,8179	15,1754	15,2689	15,4582	15,0499	15,4895	15,2259	16,484	13,981	14,4848	15,0826	14,7509	15,725	15,3545	14,5447	15,1568	14,9762	15,2537	15,8333	15,1699	15,3537	15,1137	15,2236	15,1138	15,1956	15,2545	15,2383	15,4699	15,1254	14,9472	15,3651	15,7901	14,9209	14,91	15,6916	14,806	15,9965	15,052	14,6064	15,2933	15,4477	14,5038	15,3184	14,8673	15,2444	15,8709	16,2863	15,4793	15,5665	15,3869	15,4367	14,0897	15,5538	14,7578	14,9867	15,0274	15,2764	15,2223	15,9351	15,7057	14,7975	16,1907	13,7847	15,337	14,6806	15,3909	15,3265	15,168	15,3729	15,3201	15,4219	15,5667	14,826	14,8166	15,9732	15,0156	15,3677	15,5257	15,1314	14,3822	13,533	14,7885	15,072	14,5144	NaN	14,3523	14,0045	14,2591	13,4318	12,5296	11,4777	10,6894	15,9726	13,8866	14,481	14,0394	12,8147	15,0914	13,9511	13,1785	15,0327	15,5802	15,3515	14,3587	14,7901	15,0058	15,0091	14,9726	16,3839	14,7872	15,1954	15,4305	15,0701	13,6209	15,0067	13,7835	NaN	14,49	13,4218	14,9951	15,1131	NaN	NaN	14,306	RAC1	P63000	P15153;P60763;P63000	RAC1_HUMAN	Ras-related C3 botulinum toxin substrate 1
12,8965	12,2131	11,8882	12,3926	12,2478	11,4062	12,0341	12,2809	11,6015	11,9603	11,9502	12,4882	12,2456	11,9675	12,0571	11,7854	12,1502	12,5121	12,2205	12,5372	11,9865	12,3713	NaN	12,1718	12,1881	11,6653	NaN	11,59	12,0993	13,3951	12,8239	12,2936	12,0539	12,1271	12,2513	12,4583	13,0245	12,5057	12,0991	12,105	13,4457	12,1151	12,5303	13,4267	12,488	NaN	12,2961	12,7023	12,1715	12,1609	12,5334	13,3946	11,6915	12,5264	12,3417	12,6438	11,3717	13,0831	11,6888	12,1388	12,4759	11,8491	11,67	12,3378	12,204	11,5556	12,4381	12,6526	11,834	12,2397	12,3473	12,0382	11,0254	11,5514	12,0461	12,2336	11,9254	12,1205	12,0848	12,4616	12,2426	12,8387	12,013	12,7609	11,9877	12,1196	12,1925	12,3408	NaN	11,818	12,2508	12,1891	12,0865	11,675	12,3987	13,2286	12,4391	12,6601	12,0896	12,255	12,0167	12,2323	11,3494	12,5642	NaN	11,9656	12,7731	12,0643	12,7517	12,3484	11,8743	11,3348	NaN	14,3331	14,0988	14,3262	12,8316	14,5471	14,467	13,7149	13,0988	13,8337	13,8733	14,0087	13,6956	12,5538	13,8788	13,6485	13,6718	14,0208	12,1036	13,8157	13,9947	12,525	13,0409	13,0288	12,0134	12,1299	10,9607	NaN	12,5859	12,486	NaN	11,9982	13,3329	NaN	14,2039	12,5915	13,5514	13,1031	12,6969	13,2145	NaN	13,5805	NaN	12,8464	13,0549	AP2B1	P63010	P63010;Q10567	AP2B1_HUMAN	AP-2 complex subunit beta
15,0678	14,8737	15,106	14,6206	14,6081	15,163	14,4629	14,4406	14,9946	15,3077	14,6887	14,4719	14,767	14,7197	14,9312	14,9353	14,5774	14,2244	14,9632	15,6056	14,6221	14,7544	15,5732	14,7417	14,9083	14,7977	14,7883	14,6253	14,7889	14,9345	14,6278	14,8689	14,9346	15,0443	15,0486	14,9424	14,9299	14,3204	14,9208	14,8818	12,5059	14,0649	14,6416	13,8527	14,6905	NaN	14,4089	12,9221	14,9508	14,4237	14,2559	13,4389	14,5204	14,3212	14,1901	13,9926	14,6443	14,4047	14,3922	14,6973	14,9173	14,9671	14,6159	13,7208	14,7655	14,9627	14,0235	14,428	14,4476	15,6836	14,8826	14,719	14,3941	14,9367	14,5808	14,4191	14,5312	15,4729	15,4116	15,1123	15,0452	14,7267	15,0882	14,7499	14,7728	15,165	14,3896	14,7476	13,9518	14,9209	15,4071	13,836	15,3241	14,9205	15,1047	10,3386	15,0492	13,9674	14,7949	15,2737	15,1785	14,8549	14,834	14,756	14,1159	14,9816	14,5688	14,7587	14,7912	15,0967	14,3295	14,5013	13,8492	12,162	NaN	12,5583	11,4694	12,1125	13,592	12,2378	12,7805	12,3142	NaN	11,308	12,1656	15,3268	13,2092	14,1721	13,0313	12,4458	14,7553	13,2838	12,8135	14,3464	13,1924	14,354	14,552	14,7636	14,7186	14,0947	14,7206	14,3247	12,8252	14,7157	13,6211	14,1889	12,3747	14,1282	13,0789	9,81571	13,8072	12,6628	13,7041	12,9856	NaN	NaN	11,661	GNAS	P63092;Q5JWF2	P63092;Q5JWF2	GNAS1_HUMAN;GNAS2_HUMAN	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short
14,7049	14,3433	14,6817	14,0152	13,4826	14,9092	12,4387	13,9113	14,4546	14,303	13,4388	14,3541	13,8094	14,5601	14,6382	14,1628	14,6614	13,3075	14,1388	14,3221	14,5434	13,6161	12,9622	14,254	14,3066	14,2125	NaN	14,2398	13,8193	13,3328	13,9147	14,3757	13,9644	14,0251	14,383	14,1611	13,252	13,5455	14,0573	13,765	13,5998	12,8033	14,678	12,8417	14,007	12,6946	13,1229	12,365	14,3441	13,666	14,1326	12,8033	13,4019	13,4459	13,6735	14,0891	14,5546	13,9143	14,0776	14,5947	14,4253	15,2277	14,3598	13,2842	14,1655	14,0783	12,7873	13,6958	14,0109	14,3034	13,5447	15,0172	13,6033	14,5752	13,9452	13,7324	13,8262	14,485	14,292	14,0565	13,48	13,5517	14,4355	13,8889	14,1554	13,7069	14,0838	13,4192	13,1948	14,5659	14,1618	13,4781	13,8579	14,063	14,4609	NaN	14,1316	13,6386	14,0538	13,6927	14,0859	15,1182	14,5062	14,0806	12,4428	14,3423	14,3883	13,8956	14,4861	14,0606	13,9383	14,0398	13,0921	NaN	10,809	11,8835	11,0965	10,5426	12,2375	11,5835	12,1247	10,7473	9,76805	9,64324	10,2379	13,5174	11,9931	NaN	11,882	NaN	14,3051	NaN	12,1685	13,5728	12,5942	12,7998	14,2466	13,2639	13,8088	12,7366	14,5868	13,8237	12,7073	13,4435	12,5463	13,2189	11,7561	13,1806	12,4956	NaN	12,7854	10,9315	NaN	11,8013	NaN	NaN	NaN	GNAI1	P63096	P63096	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1
15,9482	16,5077	15,3293	15,8971	17,2212	15,1289	16,8647	15,548	16,1281	15,5571	16,8337	15,906	15,3125	15,9596	14,7404	14,6855	14,7409	14,7396	15,0126	15,6774	16,1296	16,4819	16,3034	14,7895	16,2269	15,1622	15,8691	15,1729	15,1751	15,8367	16,5797	15,9186	15,567	15,4691	16,2596	16,9011	16,8302	15,5978	14,4859	14,9441	14,8786	14,5265	15,6457	14,7141	15,728	16,1632	15,0614	14,1932	15,6944	16,138	16,4974	17,1424	14,7453	15,9967	14,7063	14,4082	14,7048	15,9806	15,2353	15,6778	16,2418	14,9612	15,1422	15,2168	16,2142	15,2789	17,2839	16,622	15,8547	15,5114	16,3657	16,7507	14,9454	14,7848	15,9398	15,9962	15,127	16,1171	16,1097	17,4557	15,1579	15,2613	15,4728	16,497	15,044	15,4783	16,4376	15,6695	16,9032	15,3262	16,2987	15,9362	17,1616	15,4245	16,2454	14,2368	14,2107	15,1539	14,9177	15,1569	14,8715	16,6817	14,9743	16,9496	16,2298	15,5636	16,9588	16,5849	16,0976	16,9431	16,8615	15,1834	14,4199	15,7666	16,7556	15,4962	14,8213	15,5377	15,9903	14,4369	15,3706	13,5324	14,1425	14,6198	14,6322	16,4378	15,0566	14,682	14,9408	14,4356	15,8008	13,7024	14,5963	15,8722	15,285	15,8607	16,6146	15,8106	14,3696	14,9478	15,3362	14,953	14,0592	15,4932	16,6202	15,9761	16,2382	14,9671	15,7873	13,8573	15,7001	15,2864	17,0475	15,6157	15,1381	13,2241	15,4832	YWHAZ	P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta
11,627	12,0623	10,8568	11,9822	11,9997	11,4932	12,2626	11,6476	11,8558	11,3338	11,8298	11,4288	11,0627	11,1033	11,6793	11,957	11,8682	NaN	11,4375	12,3185	12,0387	11,9879	11,3481	11,2747	12,0695	11,5249	NaN	11,3523	11,5641	11,6741	11,8466	12,2039	11,7633	11,6635	11,5032	12,1234	12,2673	12,0852	11,6935	11,4801	NaN	11,7836	12,1347	12,2317	10,6395	NaN	11,834	NaN	11,9937	11,83	12,1776	11,8408	11,3192	11,9697	11,6481	10,7714	11,3573	11,4862	11,8683	11,6912	12,3803	11,3086	11,4693	NaN	11,7876	11,3468	12,5779	12,0912	11,7253	11,3288	11,8156	12,1288	10,8276	10,215	11,7282	11,741	11,3045	11,633	11,7899	12,7738	12,7746	11,3853	11,1877	12,2102	11,159	11,4583	12,2473	11,1155	12,7885	11,2788	12,0404	12,8932	12,1496	11,1486	12,1759	NaN	11,3494	12,0563	11,1834	11,0588	11,5882	12,6026	10,8909	12,7548	11,3199	11,1406	12,3054	11,384	12,0947	12,1013	11,9318	11,3864	NaN	NaN	NaN	NaN	NaN	NaN	11,8971	NaN	NaN	NaN	NaN	NaN	NaN	11,9732	NaN	NaN	9,72126	NaN	12,0663	NaN	NaN	11,8742	NaN	11,7527	11,9956	11,7046	NaN	11,5763	11,3421	11,648	NaN	11,9058	11,8295	11,7416	NaN	11,9087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	PPP2R2A	P63151	P63151	2ABA_HUMAN	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform
9,8592	11,3315	9,25265	10,9649	12,8969	9,35605	11,2982	10,5289	10,9403	10,0406	11,3152	11,0005	10,1613	10,2983	NaN	10,355	10,1055	NaN	10,4556	11,5149	12,2687	11,5645	NaN	9,29994	11,5479	9,66253	NaN	10,465	10,6074	NaN	11,252	10,4531	9,95377	10,9472	10,5654	11,3454	11,315	11,2508	10,2852	10,0889	NaN	9,74666	10,9538	10,5523	10,8522	NaN	10,2385	10,8685	10,6756	10,6605	11,8178	11,1018	9,65378	11,0513	10,2544	NaN	10,3667	10,7142	10,6377	11,0202	11,2283	9,863	9,34865	11,4018	11,0826	9,3541	11,0313	11,3778	11,2586	10,1401	10,9666	12,1121	9,6895	10,013	10,4754	10,5013	10,0149	10,6028	10,4761	12,1708	11,0535	NaN	9,98058	11,4744	9,80138	10,7829	12,1079	9,61364	12,3773	10,2537	11,4138	10,7684	11,3294	9,65214	11,4713	NaN	10,7367	NaN	11,3476	10,4528	NaN	12,3977	10,1383	12,3503	NaN	10,0725	11,6314	NaN	11,4221	10,6815	NaN	10,0941	NaN	10,0246	12,0001	10,798	NaN	NaN	NaN	NaN	11,0405	8,75138	NaN	NaN	10,7713	11,1221	10,2176	NaN	NaN	10,0631	10,7104	NaN	9,81242	10,385	9,78096	11,8405	11,3468	11,0905	NaN	NaN	10,3295	11,0346	NaN	10,3049	10,7428	11,3932	11,1873	9,94896	10,6481	NaN	NaN	10,6041	NaN	10,4121	NaN	NaN	NaN	DYNLL1	P63167	P63167	DYL1_HUMAN	Dynein light chain 1, cytoplasmic
12,0533	11,4936	11,1226	12,2036	12,3995	12,0885	11,6721	11,426	11,7294	11,3148	11,9795	11,8856	11,6439	11,3691	NaN	11,7548	11,9702	13,1396	11,9274	11,1123	11,6071	NaN	NaN	11,2151	12,5327	11,734	NaN	11,5022	11,2871	12,8682	13,3793	11,502	11,5088	11,7255	12,3575	11,9591	11,8964	11,124	12,0918	11,7869	13,3763	12,1791	12,7093	13,5031	12,3003	12,7367	12,9497	13,1493	11,8029	12,3911	11,5961	11,4453	11,7036	12,6267	11,6052	12,7357	11,635	12,1504	12,2743	11,9527	11,7365	11,618	12,4673	12,9263	11,5267	11,2991	12,2875	11,2767	12,1381	11,6219	12,2391	11,7806	11,2805	11,664	11,7259	12,0131	11,4621	11,4199	11,2567	11,2577	11,7379	10,6735	12,1062	11,5839	11,0108	10,9182	11,5207	12,6556	10,801	11,4763	11,5309	12,7206	11,3415	11,4379	11,3497	13,2802	12,0868	12,4615	12,0855	11,2198	11,7131	11,4646	11,1659	12,2774	11,0718	11,1347	12,498	11,6959	12,1581	12,0164	11,4921	11,7015	12,3636	13,4415	13,6821	14,3573	13,6793	14,2061	13,7095	13,9791	14,4532	13,5106	12,9282	13,7363	13,5636	12,2118	15,0803	NaN	13,5262	13,9487	13,1398	12,4236	13,9371	12,2473	13,8325	11,5506	11,5437	11,4841	11,1307	NaN	12,5243	12,5456	NaN	11,3629	13,2568	11,8977	14,2685	10,5664	13,15	12,4008	NaN	11,8559	13,4677	12,1145	NaN	12,5572	NaN	SKP1	P63208	P63208	SKP1_HUMAN	S-phase kinase-associated protein 1
